STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,TAX,Income Tax,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,PERS_ITAX,Personal income tax,2019,,43.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,PERS_ITAX,Personal income tax,2020,,43.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,PERS_ITAX,Personal income tax,2021,,43.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,PERS_ITAX,Personal income tax,2022,,43.65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2000,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2001,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2002,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2003,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2004,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2005,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2006,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2007,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2008,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2009,,38,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2010,,35.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2011,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2012,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2013,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2014,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2015,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2016,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2017,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2018,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2019,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2020,,33,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2021,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,NZL,New Zealand,TOP_TRATE,Top tax rates,2022,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2000,,53.805,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2001,,51.1675,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2002,,51.1675,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2004,,60.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2005,,56.445955,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2006,,56.273146,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2007,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2008,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2009,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2010,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2011,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2012,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2013,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2014,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2015,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2016,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2017,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2018,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2019,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2020,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2021,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2022,,47.475,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2000,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2001,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2002,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2003,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2004,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2005,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2006,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2007,,54.039,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2008,,54.039,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2009,,54.039,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2010,,54.039,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2011,,54.039,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2012,,54.039,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2013,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2014,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2015,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2016,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2017,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2018,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2019,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2020,,61.05,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,PERS_ITAX,Personal income tax,2011,,48,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2022,,57.155,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2000,,11.652525,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2001,,1.565656,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2002,,8.065656,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2003,,8.065656,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2004,,11.291919,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2005,,0.776876,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2006,,19.698008,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2007,,18.841572,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2008,,20.233279,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2009,,13.397779,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2010,,13.807279,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2011,,4.536,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2012,,4.536,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2013,,15.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2014,,15.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2015,,18.72,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2016,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2017,,17.28,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2018,,15.026842,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2019,,12.375274,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2020,,17.707537,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2021,,18.142794,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,PERS_ITAX,Personal income tax,2022,,7.117079,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2000,,55.38,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2001,,55.53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2002,,55.52,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2003,,56.17,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2004,,56.51,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2005,,56.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2006,,56.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2007,,56.55,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2008,,56.44,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2009,,56.52,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2010,,56.56,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2011,,56.55,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2012,,56.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2013,,56.73,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2014,,56.86,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2015,,56.99,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,DEU,Germany,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2003,,64.1675,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2017,,60.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2018,,60.12,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2019,,60.19,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SWE,Sweden,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2020,,52.28,,A,,PC,Percentage,0,Units,,
